LOCAL_DATE,SPEED_MAX_GUST,TOTAL_PRECIPITATION,MIN_TEMPERATURE,MAX_TEMPERATURE,MEAN_TEMPERATURE
2020-02-06 0:00,33,2.8,-7.2,-4.6,-5.9
2020-02-07 0:00,46,0.2,-11.2,-4.4,-7.8
2020-02-08 0:00,,0,-16.5,-6.6,-11.6
2020-02-09 0:00,41,3.3,-16.1,0.1,-8
2020-02-10 0:00,32,0.2,-1.3,1.4,0.1
2020-02-11 0:00,55,0,-4.4,-0.4,-2.4
2020-02-12 0:00,39,0,-6.8,-0.4,-3.6
2020-02-13 0:00,41,1.3,-17.6,-0.5,-9.1
2020-02-14 0:00,,0,-27.3,-9.8,-18.6
2020-02-15 0:00,58,0,-14.8,-0.9,-7.9
2020-02-16 0:00,46,0,-6.4,1.4,-2.5
2020-02-17 0:00,35,0,-14.5,-0.6,-7.6
2020-02-18 0:00,65,1.2,-3.2,3.6,0.2
2020-02-19 0:00,45,0,-9.5,-2.5,-6
2020-02-20 0:00,39,0,-13.7,-7,-10.4
2020-02-21 0:00,52,0,-13.3,-1.6,-7.5
2020-02-22 0:00,39,0,-6.3,2.5,-1.9
2020-02-23 0:00,50,0,-1.7,5.1,1.7
2020-02-24 0:00,,0.4,-0.9,5.9,2.5
2020-02-25 0:00,,1.5,0,2.7,1.4
2020-02-26 0:00,37,5,-5.2,1.5,-1.9
2020-02-27 0:00,80,0,-7.4,-5.1,-6.3
2020-02-28 0:00,65,0,-10.4,-5.4,-7.9
2020-02-29 0:00,55,0,-14.5,-4.6,-9.6
2020-03-01 0:00,,0,-17.4,3.1,-7.2
2020-03-02 0:00,37,2.2,-0.1,4.8,2.4
2020-03-03 0:00,,,,,
2020-03-04 0:00,48,0,-2.4,5.1,1.4
2020-03-05 0:00,,0,-6.9,4.5,-1.2
2020-03-06 0:00,45,,-3.3,1.2,-1.1
2020-03-07 0:00,32,,-13.4,0.6,-6.4
2020-03-08 0:00,48,,-3.1,8.7,2.8
2020-03-09 0:00,46,,3.8,15.4,9.6
2020-03-10 0:00,50,10.9,-3.4,10,3.3
2020-03-11 0:00,,0,-5.7,4.4,-0.7
2020-03-12 0:00,,1,-0.7,5.7,2.5
2020-03-13 0:00,76,2.6,-0.2,8.2,4
2020-03-14 0:00,45,0,-3.2,0.6,-1.3
2020-03-15 0:00,32,0,-6.3,3.7,-1.3
2020-03-16 0:00,35,0.4,-7.4,5.8,-0.8
2020-03-17 0:00,54,0,-4.4,6.6,1.1
2020-03-18 0:00,35,1.2,-5.8,4.8,-0.5
2020-03-19 0:00,32,3.5,0.3,7.6,4
2020-03-20 0:00,68,1.2,-4.6,16.1,5.8
2020-03-21 0:00,35,0,-8.4,1,-3.7
2020-03-22 0:00,46,0,-9.6,1.5,-4.1
2020-03-23 0:00,,5.6,-1.8,2.4,0.3
2020-03-24 0:00,,0,-1.3,6.8,2.8
2020-03-25 0:00,35,0,-1.1,12.6,5.8
2020-03-26 0:00,41,0,-1.5,12,5.3
2020-03-27 0:00,,0,0.2,11.7,6
2020-03-28 0:00,48,4.5,1.4,7.8,4.6
2020-03-29 0:00,78,14.2,4.5,20.6,12.6
2020-03-30 0:00,50,0,3.1,6.9,5
2020-03-31 0:00,35,0,3.2,7.6,5.4
2020-04-01 0:00,39,0,-0.7,11.9,5.6
2020-04-02 0:00,48,0,-0.6,13.3,6.4
2020-04-03 0:00,39,0,-0.8,12.7,6
2020-04-04 0:00,,0,2,13.8,7.9
2020-04-05 0:00,39,0,-1.8,10.3,4.3
2020-04-06 0:00,33,0,-4.1,14.4,5.2
2020-04-07 0:00,37,2.4,-2.2,13.4,5.6
2020-04-08 0:00,46,4,3.9,13.1,8.5
2020-04-09 0:00,72,4.4,-0.5,8.2,3.9
2020-04-10 0:00,65,0,-1.1,4.8,1.9
2020-04-11 0:00,42,0,-2.6,9.7,3.6
2020-04-12 0:00,46,0.2,0.7,17,8.9
2020-04-13 0:00,80,5.7,0.3,12.5,6.4
2020-04-14 0:00,55,0,-4.3,6.3,1
2020-04-15 0:00,46,0,-5.6,2.6,-1.5
2020-04-16 0:00,61,0,-7.2,3.6,-1.8
2020-04-17 0:00,,0.4,-4.7,4.8,0.1
2020-04-18 0:00,46,0,-2.7,9.7,3.5
2020-04-19 0:00,54,0.4,-3.5,12.8,4.7
2020-04-20 0:00,39,0,-7.7,10.4,1.4
2020-04-21 0:00,71,2.6,-3.8,6.6,1.4
2020-04-22 0:00,46,0,-5,4,-0.5
2020-04-23 0:00,39,0,-1.6,5.8,2.1
2020-04-24 0:00,,0,-0.9,10.4,4.8
2020-04-25 0:00,41,0,-4.6,14.1,4.8
2020-04-26 0:00,59,0,2.4,12.9,7.7
2020-04-27 0:00,48,0,-1.3,16,7.4
2020-04-28 0:00,37,0.4,5.7,15.6,10.7
2020-04-29 0:00,45,3.8,6.1,14.2,10.2
2020-04-30 0:00,42,15.3,8.6,15.4,12
2020-05-01 0:00,39,5.5,4.7,15.9,10.3
2020-05-02 0:00,46,0,2.1,16.8,9.5
2020-05-03 0:00,50,0,4.3,19.5,11.9
2020-05-04 0:00,50,0,0.1,9.3,4.7
2020-05-05 0:00,,0,-2.6,11.2,4.3
2020-05-06 0:00,39,0,1.8,13.7,7.8
2020-05-07 0:00,52,0,-0.3,14.2,7
2020-05-08 0:00,58,0,-4.2,5.3,0.6
2020-05-09 0:00,72,0.4,-4.1,5.4,0.7
2020-05-10 0:00,33,1.2,-4.2,11.5,3.7
2020-05-11 0:00,45,6.7,-2.5,5.4,1.5
2020-05-12 0:00,59,0,-3.1,10.1,3.5
2020-05-13 0:00,,0,-4.4,13,4.3
2020-05-14 0:00,,2.1,2.1,12.6,7.4
2020-05-15 0:00,45,5.7,5,18.6,11.8
2020-05-16 0:00,32,0,4.8,20,12.4
2020-05-17 0:00,54,7.9,6,14.7,10.4
2020-05-18 0:00,63,10.9,10.2,12.1,11.2
2020-05-19 0:00,55,0,10.1,17.6,13.9
2020-05-20 0:00,41,0,4.9,19.5,12.2
2020-05-21 0:00,,0,1,22.1,11.6
2020-05-22 0:00,,0,5.3,25,15.2
2020-05-23 0:00,37,0.2,10.7,25.8,18.3
2020-05-24 0:00,48,0,11.6,28.3,20
2020-05-25 0:00,,0,16.7,31,23.9
2020-05-26 0:00,39,0,14.7,31.8,23.3
2020-05-27 0:00,33,0,14.6,29.9,22.3
2020-05-28 0:00,,2.9,18.3,21.6,20
2020-05-29 0:00,78,1.5,9.7,24.9,17.3
2020-05-30 0:00,48,0,5.8,15.6,10.7
2020-05-31 0:00,41,0,3.4,15.4,9.4
2020-06-01 0:00,39,0,5.4,21.6,13.5
2020-06-02 0:00,41,1,12.4,26.9,19.7
2020-06-03 0:00,46,2,10.9,25.4,18.2
2020-06-04 0:00,35,0,9.8,28.9,19.4
2020-06-05 0:00,58,10.9,12.8,29.8,21.3
2020-06-06 0:00,55,0,10.9,23.6,17.3
2020-06-07 0:00,37,0,7.9,20.5,14.2
2020-06-08 0:00,,0,6.7,25.5,16.1
2020-06-09 0:00,,0,11,31.4,21.2
2020-06-10 0:00,61,16.5,17.4,30.4,23.9
2020-06-11 0:00,67,0.2,13.5,22,17.8
2020-06-12 0:00,54,0,4.7,15.1,9.9
2020-06-13 0:00,33,0,3.9,18.1,11
2020-06-14 0:00,37,0,3.1,17.8,10.5
2020-06-15 0:00,37,0,4.7,20.5,12.6
2020-06-16 0:00,,0.2,3.7,23.8,13.8
2020-06-17 0:00,,0,6.4,27.7,17.1
2020-06-18 0:00,,0,9.5,29.2,19.4
2020-06-19 0:00,,0.2,12.9,29.6,21.3
2020-06-20 0:00,,0.2,13.3,29.7,21.5
2020-06-21 0:00,35,0,13,31.3,22.2
2020-06-22 0:00,,0,16.9,27.4,22.2
2020-06-23 0:00,58,2,15.3,24.7,20
2020-06-24 0:00,,,,,
2020-06-25 0:00,42,0,8.5,25.3,16.9
2020-06-26 0:00,42,0,10,28.4,19.2
2020-06-27 0:00,45,2.7,16.5,27.3,21.9
2020-06-28 0:00,32,0,14.9,28.2,21.6
2020-06-29 0:00,,0.5,14.2,30.3,22.3
2020-06-30 0:00,,0,12.9,29.1,21
2020-07-01 0:00,,0,14.1,30.8,22.5
2020-07-02 0:00,37,0,17,32.3,24.7
2020-07-03 0:00,39,0,17.3,32.1,24.7
2020-07-04 0:00,,,12.3,31.2,21.8
2020-07-05 0:00,,0,9.8,32.3,21.1
2020-07-06 0:00,,0,14.1,33.8,24
2020-07-07 0:00,33,1,14.3,34.8,24.6
2020-07-08 0:00,39,0,18.1,33.4,25.8
2020-07-09 0:00,37,0.2,17.1,35,26.1
2020-07-10 0:00,50,34.8,18.9,33.4,26.2
2020-07-11 0:00,52,0.4,17.8,25.8,21.8
2020-07-12 0:00,35,0,14.4,25,19.7
2020-07-13 0:00,39,0,13.2,25.1,19.2
2020-07-14 0:00,,0,13.2,27,20.1
2020-07-15 0:00,35,0,12.9,29.7,21.3
2020-07-16 0:00,32,6.5,17.4,26.1,21.8
2020-07-17 0:00,39,0,16.4,30.4,23.4
2020-07-18 0:00,42,0,15.6,31.7,23.7
2020-07-19 0:00,93,16.5,20,29.3,24.7
2020-07-20 0:00,46,0,14.9,27.8,21.4
2020-07-21 0:00,,0,13,25.7,19.4
2020-07-22 0:00,41,19.4,16.3,26.5,21.4
2020-07-23 0:00,,0.6,15.7,26.9,21.3
2020-07-24 0:00,,0,14.5,28,21.3
2020-07-25 0:00,,0,14.1,29,21.6
2020-07-26 0:00,42,0,19.3,31.5,25.4
2020-07-27 0:00,45,0.2,18.8,29.8,24.3
2020-07-28 0:00,46,0,15.5,28.1,21.8
2020-07-29 0:00,37,1.4,16.3,28.3,22.3
2020-07-30 0:00,81,0,12,27.2,19.6
2020-07-31 0:00,,0,12.1,28.5,20.3
2020-08-01 0:00,33,13,12.7,29.9,21.3
2020-08-02 0:00,59,37.3,17.5,27,22.3
2020-08-03 0:00,93,31.7,15.8,24.2,20
2020-08-04 0:00,41,0.2,14.8,25.4,20.1
2020-08-05 0:00,46,0,10.5,21.3,15.9
2020-08-06 0:00,,0,8.6,23.9,16.3
2020-08-07 0:00,,0,10.3,25.6,18
2020-08-08 0:00,32,0,11.9,26.9,19.4
2020-08-09 0:00,39,0.7,18.7,29,23.9
2020-08-10 0:00,42,0,19.2,30.4,24.8
2020-08-11 0:00,42,0,10.8,26.6,18.7
2020-08-12 0:00,,0,9.5,29,19.3
2020-08-13 0:00,,0,12.4,28.8,20.6
2020-08-14 0:00,42,,13.3,27.7,20.5
2020-08-15 0:00,,,11.4,28,19.7
2020-08-16 0:00,35,1,14.4,24.1,19.3
2020-08-17 0:00,42,3.5,14.2,25.8,20
2020-08-18 0:00,41,0,8.3,23.2,15.8
2020-08-19 0:00,33,0,7.4,22.9,15.2
2020-08-20 0:00,46,0,5.7,25.9,15.8
2020-08-21 0:00,35,0,14.7,28.4,21.6
2020-08-22 0:00,33,0,13.2,30.7,22
2020-08-23 0:00,39,0.5,12.8,31.7,22.3
2020-08-24 0:00,39,2.3,16.5,31.1,23.8
2020-08-25 0:00,48,0,11.6,27.4,19.5
2020-08-26 0:00,35,3.7,10.4,21.6,16
2020-08-27 0:00,50,0,13.8,27.9,20.9
2020-08-28 0:00,33,0.2,12.2,23.9,18.1
2020-08-29 0:00,61,0.9,14.2,23.5,18.9
2020-08-30 0:00,,0,12.1,23.2,17.7
2020-08-31 0:00,37,0,8.8,26.1,17.5
2020-09-01 0:00,35,13.9,15,28.7,21.9
2020-09-02 0:00,52,5.7,13.6,25.4,19.5
2020-09-03 0:00,55,0.8,10.1,26.7,18.4
2020-09-04 0:00,55,0,10.7,21.4,16.1
2020-09-05 0:00,33,0,6.6,18.3,12.5
2020-09-06 0:00,39,0,3.6,21.8,12.7
2020-09-07 0:00,65,11,14,23.4,18.7
2020-09-08 0:00,,2.7,11.6,14.8,13.2
2020-09-09 0:00,,0,12.4,17.6,15
2020-09-10 0:00,32,0.2,10.5,20.6,15.6
2020-09-11 0:00,,0,6.4,18,12.2
2020-09-12 0:00,33,0,5,23.5,14.3
2020-09-13 0:00,50,4.7,12.1,24,18.1
2020-09-14 0:00,,0,2.2,17.3,9.8
2020-09-15 0:00,37,0,0.4,18.8,9.6
2020-09-16 0:00,42,0,12.4,23.4,17.9
2020-09-17 0:00,32,0,4.8,19.2,12
2020-09-18 0:00,39,0,-0.6,15.4,7.4
2020-09-19 0:00,,0,-2.6,15.1,6.3
2020-09-20 0:00,,0,1.3,17,9.2
2020-09-21 0:00,32,0,-0.4,20.1,9.9
2020-09-22 0:00,,0,0.9,22.5,11.7
2020-09-23 0:00,41,0,9.6,26,17.8
2020-09-24 0:00,,0,8.6,26.2,17.4
2020-09-25 0:00,,0,8,26.3,17.2
2020-09-26 0:00,46,0,7.1,26.9,17
2020-09-27 0:00,46,0,17.6,24,20.8
2020-09-28 0:00,46,27.9,12.5,26,19.3
2020-09-29 0:00,33,0,10.6,17.5,14.1
2020-09-30 0:00,63,3.7,6.8,15.8,11.3
2020-10-01 0:00,39,1.4,5.6,17.4,11.5
2020-10-02 0:00,35,0.2,1.2,11.9,6.6
2020-10-03 0:00,,0,-1.4,12.7,5.7
2020-10-04 0:00,,9.1,4.5,10.1,7.3
2020-10-05 0:00,,0,4.4,14.4,9.4
2020-10-06 0:00,50,0,1.9,18.2,10.1
2020-10-07 0:00,63,3.6,6.6,18.1,12.4
2020-10-08 0:00,39,0,1.1,15.8,8.5
2020-10-09 0:00,46,0,-0.9,19.4,9.3
2020-10-10 0:00,46,0,4.2,20.4,12.3
2020-10-11 0:00,42,0,3.2,11.6,7.4
2020-10-12 0:00,45,4,7,16.8,11.9
2020-10-13 0:00,48,2.7,6.7,16.7,11.7
2020-10-14 0:00,42,0,3,15.6,9.3
2020-10-15 0:00,48,13.2,5.3,15.6,10.5
2020-10-16 0:00,50,0,-2.9,10.5,3.8
2020-10-17 0:00,41,0,-3.1,11.4,4.2
2020-10-18 0:00,41,2.1,5.4,12.4,8.9
2020-10-19 0:00,33,4.9,4.6,7.3,6
2020-10-20 0:00,33,0.4,4.7,11.8,8.3
2020-10-21 0:00,59,11,2,16.2,9.1
2020-10-22 0:00,,5.1,6.5,11.1,8.8
2020-10-23 0:00,61,1.9,5.9,24.6,15.3
2020-10-24 0:00,48,0,-0.5,6.9,3.2
2020-10-25 0:00,33,0,-0.3,5.6,2.7
2020-10-26 0:00,,0.5,1.9,7.8,4.9
2020-10-27 0:00,33,3.9,1.6,6.7,4.2
2020-10-28 0:00,45,0,1.6,10.7,6.2
2020-10-29 0:00,39,0.2,1,9.9,5.5
2020-10-30 0:00,50,0,-6.6,3.3,-1.7
2020-10-31 0:00,,0,-8.7,4.7,-2
2020-11-01 0:00,74,4.2,-1.9,8.9,3.5
2020-11-02 0:00,61,0,-3.7,5.4,0.9
2020-11-03 0:00,46,0,-2.1,10,4
2020-11-04 0:00,46,0,-2.2,17.8,7.8
2020-11-05 0:00,39,0,8.1,18.2,13.2
2020-11-06 0:00,37,0,5.9,19.6,12.8
2020-11-07 0:00,33,0,5.8,19.9,12.9
2020-11-08 0:00,,0,-0.2,21.3,10.6
2020-11-09 0:00,33,0,3.2,23.1,13.2
2020-11-10 0:00,42,0,9.9,22.7,16.3
2020-11-11 0:00,48,2,4,17,10.5
2020-11-12 0:00,,0,-2.6,9.2,3.3
2020-11-13 0:00,45,0,-1.6,7.9,3.2
2020-11-14 0:00,32,0,-2,6.3,2.2
2020-11-15 0:00,117,18.5,1.3,11.1,6.2
2020-11-16 0:00,68,0,-1.6,2.4,0.4
2020-11-17 0:00,63,0,-5.3,0.9,-2.2
2020-11-18 0:00,32,0,-6.6,2.8,-1.9
2020-11-19 0:00,58,0,0.3,12.8,6.6
2020-11-20 0:00,54,0,3.7,16.6,10.2
2020-11-21 0:00,39,0,-7,4.1,-1.5
2020-11-22 0:00,32,14.2,-7.2,-0.1,-3.7
2020-11-23 0:00,46,0.2,-2.9,2.3,-0.3
2020-11-24 0:00,,,,,
2020-11-25 0:00,,7,0,6.6,3.3
2020-11-26 0:00,37,1.1,4.2,9.2,6.7
2020-11-27 0:00,,0,3.5,6.1,4.8
2020-11-28 0:00,45,0,0,5.8,2.9
2020-11-29 0:00,35,0,-1.8,9.5,3.9
2020-11-30 0:00,50,11.4,-1.6,4.9,1.7
2020-12-01 0:00,45,4.6,-2.4,-0.9,-1.7
2020-12-02 0:00,61,0,-3.6,3,-0.3
2020-12-03 0:00,48,0,-2.8,2.9,0.1
2020-12-04 0:00,41,1.7,-0.7,1.7,0.5
2020-12-05 0:00,37,0,-4.3,0.6,-1.9
2020-12-06 0:00,32,0,-8,-1.7,-4.9
2020-12-07 0:00,41,0,-10.7,-0.6,-5.7
2020-12-08 0:00,45,0,-9,0.5,-4.3
2020-12-09 0:00,41,0,-0.3,2.9,1.3
2020-12-10 0:00,,0,-2.9,5.7,1.4
2020-12-11 0:00,,0,-3.3,8.6,2.7
2020-12-12 0:00,52,11.3,2.1,9.3,5.7
2020-12-13 0:00,52,0,-1.6,2.7,0.6
2020-12-14 0:00,59,0,-4,0.4,-1.8
2020-12-15 0:00,39,0,-8.2,-3.7,-6
2020-12-16 0:00,65,0,-8.5,-4.1,-6.3
2020-12-17 0:00,32,0,-11.4,-4.4,-7.9
2020-12-18 0:00,,0,-13.1,-1.4,-7.3
2020-12-19 0:00,32,1.4,-2.8,0.7,-1.1
2020-12-20 0:00,45,0.2,-2.7,3.1,0.2
2020-12-21 0:00,,0,-3.4,3,-0.2
2020-12-22 0:00,58,0,-2.4,1.2,-0.6
2020-12-23 0:00,50,2.3,-1.4,6.7,2.7
2020-12-24 0:00,65,6,-4.5,8.7,2.1
2020-12-25 0:00,54,2.9,-6.8,-2.3,-4.6
2020-12-26 0:00,52,0,-7.3,-3.7,-5.5
2020-12-27 0:00,39,2.1,-4.5,2.6,-1
2020-12-28 0:00,65,7.5,-4.2,3.6,-0.3
2020-12-29 0:00,45,,-11.5,-3.6,-7.6
2020-12-30 0:00,63,10,-6.5,3.7,-1.4
2020-12-31 0:00,54,0,-8.4,-0.4,-4.4
2021-01-01 0:00,45,5,-10.8,0.1,-5.4
2021-01-02 0:00,33,6,-4,0.2,-1.9
2021-01-03 0:00,,2.8,-2.5,0.3,-1.1
2021-01-04 0:00,,0,-1.3,0.6,-0.4
2021-01-05 0:00,,0,-1.7,0.9,-0.4
2021-01-06 0:00,35,0,-3.4,1.2,-1.1
2021-01-07 0:00,42,0,-9.8,-0.4,-5.1
2021-01-08 0:00,,0,-11.5,-3.6,-7.6
2021-01-09 0:00,,0,-9.1,2.1,-3.5
2021-01-10 0:00,,0,-9.2,0.1,-4.6
2021-01-11 0:00,39,0,-8.1,-1.7,-4.9
2021-01-12 0:00,,,-4,-2.5,-3.3
2021-01-13 0:00,41,0,-2.5,0.9,-0.8
2021-01-14 0:00,32,0,-1.5,2.6,0.6
2021-01-15 0:00,46,2.5,0.2,2.4,1.3
2021-01-16 0:00,37,0,-2.9,1.4,-0.8
2021-01-17 0:00,42,0,-3.4,1.2,-1.1
2021-01-18 0:00,32,0.2,-5.2,-0.3,-2.8
2021-01-19 0:00,52,0.4,-5.3,-1.4,-3.4
2021-01-20 0:00,46,0,-9.9,-2.7,-6.3
2021-01-21 0:00,52,0,-2.8,1.4,-0.7
2021-01-22 0:00,54,0.7,-9.1,-0.1,-4.6
2021-01-23 0:00,46,0,-12.5,-6,-9.3
2021-01-24 0:00,,0,-10.6,-3.9,-7.3
2021-01-25 0:00,,0,-5.9,-1.1,-3.5
2021-01-26 0:00,52,1.8,-7.2,-1.6,-4.4
2021-01-27 0:00,39,0,-13.1,-4.2,-8.7
2021-01-28 0:00,55,,-15.4,-8,-11.7
2021-01-29 0:00,45,0,-16.8,-6.8,-11.8
2021-01-30 0:00,,,-11.3,-3.1,-7.2
2021-01-31 0:00,58,0,-10.4,-4.2,-7.3
2021-02-01 0:00,37,0,-10.4,-2.7,-6.6
2021-02-02 0:00,48,0,-10.6,-1.4,-6
2021-02-03 0:00,48,0,-8.5,-1.5,-5
2021-02-04 0:00,41,1.5,-13.2,1.1,-6.1
2021-02-05 0:00,68,,-9.8,0.9,-4.5
2021-02-06 0:00,58,0,-10.8,-7.7,-9.3
2021-02-07 0:00,50,0,-17.4,-9.1,-13.3
2021-02-08 0:00,,0.2,-15.6,-9.8,-12.7
2021-02-09 0:00,32,0,-15.1,-6.3,-10.7
2021-02-10 0:00,,0,-18.1,-8,-13.1
2021-02-11 0:00,,0,-15.7,-6.3,-11
2021-02-12 0:00,,0,-17.2,-9.2,-13.2
2021-02-13 0:00,41,0,-15.7,-9.4,-12.6
2021-02-14 0:00,,0,-19.7,-6.1,-12.9
2021-02-15 0:00,42,1.9,-11.5,-5.1,-8.3
2021-02-16 0:00,45,2.1,-20.5,-8.1,-14.3
2021-02-17 0:00,,0,-21,-6.3,-13.7
2021-02-18 0:00,33,0.2,-13.2,-4.7,-9
2021-02-19 0:00,,0.4,-10.9,-4.1,-7.5
2021-02-20 0:00,39,0,-18.4,-3.7,-11.1
2021-02-21 0:00,,0,-22,-3.8,-12.9
2021-02-22 0:00,52,2.3,-5.1,1.8,-1.7
2021-02-23 0:00,55,0.2,-1.9,3.5,0.8
2021-02-24 0:00,61,0,-3.5,6.8,1.7
2021-02-25 0:00,59,0,-4.9,-0.9,-2.9
2021-02-26 0:00,33,0,-11.9,1.5,-5.2
2021-02-27 0:00,50,6.2,-6,3.1,-1.5
2021-02-28 0:00,61,0.9,-2.8,5.9,1.6
2021-03-01 0:00,72,0,-11,3.5,-3.8
2021-03-02 0:00,46,0,-13,-1.5,-7.3
2021-03-03 0:00,41,0,-3,4.5,0.8
2021-03-04 0:00,48,,-10.8,0.4,-5.2
2021-03-05 0:00,68,0.2,-11,-0.2,-5.6
2021-03-06 0:00,45,0,-10.1,-2,-6.1
2021-03-07 0:00,33,0,-13.7,-2.7,-8.2
2021-03-08 0:00,45,,-12.9,7.1,-2.9
2021-03-09 0:00,,,-3.1,9.2,3.1
2021-03-10 0:00,45,,-3.9,16.3,6.2
2021-03-11 0:00,72,,3.4,18.4,10.9
2021-03-12 0:00,67,,,,
2021-03-13 0:00,48,0,-7.5,4.9,-1.3
2021-03-14 0:00,58,0,-6.6,2.5,-2.1
2021-03-15 0:00,37,0,-9.4,0.5,-4.5
2021-03-16 0:00,42,0,-3.3,3.9,0.3
2021-03-17 0:00,,0,-0.4,11.9,5.8
2021-03-18 0:00,46,0,-3.4,5.9,1.3
2021-03-19 0:00,33,0,-6.4,6,-0.2
2021-03-20 0:00,,0,-7,13.4,3.2
2021-03-21 0:00,33,0,-6.7,16.8,5.1
2021-03-22 0:00,39,0,-5.2,19.3,7.1
2021-03-23 0:00,35,0,-2.2,19,8.4
2021-03-24 0:00,42,0,6.8,19.6,13.2
2021-03-25 0:00,42,1,5.3,20.5,12.9
2021-03-26 0:00,68,26,2.7,8.6,5.7
2021-03-27 0:00,32,0,2.8,10.8,6.8
2021-03-28 0:00,76,5.6,-0.2,8.7,4.3
2021-03-29 0:00,48,0,-1.7,6.3,2.3
2021-03-30 0:00,72,0,-0.7,18.7,9
2021-03-31 0:00,48,0,-1.5,14.4,6.5
2021-04-01 0:00,55,0,-4.9,0.9,-2
2021-04-02 0:00,46,0,-6.9,3.9,-1.5
2021-04-03 0:00,54,0.2,-7.9,9.3,0.7
2021-04-04 0:00,32,0,-4,15.7,5.9
2021-04-05 0:00,,2.5,-0.4,12.8,6.2
2021-04-06 0:00,32,,-1,18.7,8.9
2021-04-07 0:00,33,0,2.1,19.4,10.8
2021-04-08 0:00,48,0,7,23.6,15.3
2021-04-09 0:00,39,1.5,11.1,21.9,16.5
2021-04-10 0:00,41,0,8.5,22.4,15.5
2021-04-11 0:00,41,27.7,9.8,18.9,14.4
2021-04-12 0:00,33,7.8,6.3,12.6,9.5
2021-04-13 0:00,32,2,3.8,16.4,10.1
2021-04-14 0:00,39,0,3.2,14.6,8.9
2021-04-15 0:00,42,0.9,0.4,6.2,3.3
2021-04-16 0:00,42,0,2.3,5.8,4.1
2021-04-17 0:00,,0,3,12.4,7.7
2021-04-18 0:00,45,0,0.3,14.6,7.5
2021-04-19 0:00,55,3.7,-2.3,16.9,7.3
2021-04-20 0:00,45,0.2,-1.4,3.5,1.1
2021-04-21 0:00,52,0,-4.7,2.1,-1.3
2021-04-22 0:00,54,0,-4.2,5.6,0.7
2021-04-23 0:00,52,0,-2.8,17.5,7.4
2021-04-24 0:00,35,0,-0.5,16.9,8.2
2021-04-25 0:00,54,0.7,-1.5,9.8,4.2
2021-04-26 0:00,,0,-3,9.8,3.4
2021-04-27 0:00,,0.5,3.8,17.8,10.8
2021-04-28 0:00,45,1.5,6,23.2,14.6
2021-04-29 0:00,39,11,6.1,10.6,8.4
2021-04-30 0:00,74,0.2,1.6,7.5,4.6
2021-05-01 0:00,59,0,-2.4,14,5.8
2021-05-02 0:00,39,0,4.9,19.2,12.1
2021-05-03 0:00,35,3.4,7.1,13.1,10.1
2021-05-04 0:00,39,2.8,6.7,14,10.4
2021-05-05 0:00,45,0,1.4,10.2,5.8
2021-05-06 0:00,37,0,0.1,12.8,6.5
2021-05-07 0:00,,0,1.8,10.9,6.4
2021-05-08 0:00,41,0,1.4,13.2,7.3
2021-05-09 0:00,,0,-1.3,10.9,4.8
2021-05-10 0:00,45,0,0.2,12.5,6.4
2021-05-11 0:00,48,0,-0.1,9.2,4.6
2021-05-12 0:00,42,0,0.8,17.2,9
2021-05-13 0:00,35,0,1.8,19.5,10.7
2021-05-14 0:00,33,0,-0.8,20.8,10
2021-05-15 0:00,35,0,1.6,21.6,11.6
2021-05-16 0:00,,0,2.8,21.4,12.1
2021-05-17 0:00,,0,2.8,23.4,13.1
2021-05-18 0:00,32,0,5.1,26.3,15.7
2021-05-19 0:00,32,0,5.9,27.4,16.7
2021-05-20 0:00,,0,11.1,29.6,20.4
2021-05-21 0:00,39,0,11.8,30,20.9
2021-05-22 0:00,42,0,17.1,24.8,21
2021-05-23 0:00,37,0,13.2,24.7,19
2021-05-24 0:00,,0,10.8,24.6,17.7
2021-05-25 0:00,54,0,12,31.5,21.8
2021-05-26 0:00,58,6.5,6.3,23.4,14.9
2021-05-27 0:00,,0,3.2,16.6,9.9
2021-05-28 0:00,45,17.8,2.2,8.1,5.2
2021-05-29 0:00,48,0,1.4,16.5,9
2021-05-30 0:00,32,0,0.1,18.9,9.5
2021-05-31 0:00,41,0,1.5,22.4,12
2021-06-01 0:00,39,0,8.2,23.8,16
2021-06-02 0:00,35,7.5,6.5,24.9,15.7
2021-06-03 0:00,,1.2,14.7,23.6,19.2
2021-06-04 0:00,41,0,12.4,27.5,20
2021-06-05 0:00,52,0,19.3,30.6,25
2021-06-06 0:00,42,0,16.7,31.4,24.1
2021-06-07 0:00,41,0,19.4,30.4,24.9
2021-06-08 0:00,,11,18.1,28.3,23.2
2021-06-09 0:00,35,0.2,17,30.4,23.7
2021-06-10 0:00,42,0,13.5,24.9,19.2
2021-06-11 0:00,,0,13.2,26.9,20.1
2021-06-12 0:00,,0,14,25.2,19.6
2021-06-13 0:00,46,0,13.3,27.4,20.4
2021-06-14 0:00,42,4.6,13.1,23.3,18.2
2021-06-15 0:00,46,0,8.8,22.4,15.6
2021-06-16 0:00,37,0,3.9,20.9,12.4
2021-06-17 0:00,37,0,2.2,25.8,14
2021-06-18 0:00,42,6.5,16.8,25.6,21.2
2021-06-19 0:00,41,0,12.1,28.8,20.5
2021-06-20 0:00,,1.2,10,29.1,19.6
2021-06-21 0:00,55,10.7,9.3,26.3,17.8
2021-06-22 0:00,41,0,6.1,18,12.1
2021-06-23 0:00,,,,,
2021-06-24 0:00,50,0,15.4,26.9,21.2
